Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.13      6.59     0.01                             rotr64 (blake2-impl.h:155 @ 8d71)
  0.13      6.60     0.01                             rotr64 (blake2-impl.h:155 @ 8d85)
  0.13      6.61     0.01                             rotr64 (blake2-impl.h:155 @ 8e6c)
  0.13      6.62     0.01                             rotr64 (blake2-impl.h:155 @ 8f09)
  0.13      6.63     0.01                             rotr64 (blake2-impl.h:155 @ 8f98)
  0.13      6.64     0.01                             rotr64 (blake2-impl.h:155 @ 8fa9)
  0.13      6.65     0.01                             rotr64 (blake2-impl.h:155 @ 8fe8)
  0.13      6.66     0.01                             rotr64 (blake2-impl.h:155 @ 90a0)
  0.13      6.67     0.01                             rotr64 (blake2-impl.h:155 @ 90ce)
  0.13      6.68     0.01                             rotr64 (blake2-impl.h:155 @ 921e)
  0.13      6.69     0.01                             rotr64 (blake2-impl.h:155 @ 925e)
  0.13      6.70     0.01                             rotr64 (blake2-impl.h:155 @ 9287)
  0.13      6.71     0.01                             rotr64 (blake2-impl.h:155 @ 933d)
  0.13      6.72     0.01                             rotr64 (blake2-impl.h:155 @ 9369)
  0.13      6.73     0.01                             rotr64 (blake2-impl.h:155 @ 93c6)
  0.13      6.74     0.01                             rotr64 (blake2-impl.h:155 @ 93d6)
  0.13      6.75     0.01                             rotr64 (blake2-impl.h:155 @ 9495)
  0.13      6.76     0.01                             rotr64 (blake2-impl.h:155 @ 9505)
  0.13      6.77     0.01                             rotr64 (blake2-impl.h:155 @ 9592)
  0.13      6.78     0.01                             rotr64 (blake2-impl.h:155 @ 9628)
  0.13      6.79     0.01                             rotr64 (blake2-impl.h:155 @ 96ad)
  0.13      6.80     0.01                             rotr64 (blake2-impl.h:155 @ 96c1)
  0.13      6.81     0.01                             rotr64 (blake2-impl.h:155 @ 96fd)
  0.13      6.82     0.01                             rotr64 (blake2-impl.h:155 @ 970e)
  0.13      6.83     0.01                             rotr64 (blake2-impl.h:155 @ 9789)
  0.13      6.84     0.01                             rotr64 (blake2-impl.h:155 @ 97c5)
  0.13      6.85     0.01                             rotr64 (blake2-impl.h:155 @ 98c5)
  0.13      6.86     0.01                             rotr64 (blake2-impl.h:155 @ 993e)
  0.13      6.87     0.01                             rotr64 (blake2-impl.h:155 @ 99ac)
  0.13      6.88     0.01                             rotr64 (blake2-impl.h:155 @ 9ae9)
  0.13      6.89     0.01                             rotr64 (blake2-impl.h:155 @ 9b14)
  0.13      6.90     0.01                             rotr64 (blake2-impl.h:155 @ 9b53)
  0.13      6.91     0.01                             rotr64 (blake2-impl.h:155 @ 9b93)
  0.13      6.92     0.01                             rotr64 (blake2-impl.h:155 @ 9bbc)
  0.13      6.93     0.01                             rotr64 (blake2-impl.h:155 @ 9c78)
  0.13      6.94     0.01                             rs_scoop_advance (scoop.c:136 @ 80fb)
  0.13      6.95     0.01                             rs_tube_catchup_write (tube.c:69 @ 82d4)
  0.07      6.96     0.01                             blake2b_compress (blake2b-ref.c:200 @ 85d0)
  0.07      6.96     0.01                             blake2b_compress (blake2b-ref.c:200 @ 86a0)
  0.07      6.97     0.01                             blake2b_compress (blake2b-ref.c:200 @ 876b)
  0.07      6.97     0.01                             blake2b_compress (blake2b-ref.c:200 @ 8783)
  0.07      6.98     0.01                             blake2b_compress (blake2b-ref.c:200 @ 878d)
  0.07      6.98     0.01                             blake2b_compress (blake2b-ref.c:201 @ 87e9)
  0.07      6.99     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8801)
  0.07      6.99     0.01                             blake2b_compress (blake2b-ref.c:201 @ 8924)
  0.07      7.00     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8a46)
  0.07      7.00     0.01                             blake2b_compress (blake2b-ref.c:202 @ 8adb)
  0.07      7.01     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8b14)
  0.07      7.01     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8bc1)
  0.07      7.02     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8be3)
  0.07      7.02     0.01                             blake2b_compress (blake2b-ref.c:203 @ 8cd6)
  0.07      7.03     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8e2c)
  0.07      7.03     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8ea2)
  0.07      7.04     0.01                             blake2b_compress (blake2b-ref.c:204 @ 8eb6)
  0.07      7.04     0.01                             blake2b_compress (blake2b-ref.c:205 @ 9022)
  0.07      7.05     0.01                             blake2b_compress (blake2b-ref.c:206 @ 91ab)
  0.07      7.05     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9222)
  0.07      7.06     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9230)
  0.07      7.06     0.01                             blake2b_compress (blake2b-ref.c:206 @ 926c)
  0.07      7.07     0.01                             blake2b_compress (blake2b-ref.c:206 @ 9276)
  0.07      7.07     0.01                             blake2b_compress (blake2b-ref.c:206 @ 928a)
  0.07      7.08     0.01                             blake2b_compress (blake2b-ref.c:206 @ 92cd)
  0.07      7.08     0.01                             blake2b_compress (blake2b-ref.c:207 @ 933a)
  0.07      7.09     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9341)
  0.07      7.09     0.01                             blake2b_compress (blake2b-ref.c:207 @ 93d3)
  0.07      7.10     0.01                             blake2b_compress (blake2b-ref.c:207 @ 93da)
  0.07      7.10     0.01                             blake2b_compress (blake2b-ref.c:207 @ 9413)
  0.07      7.11     0.01                             blake2b_compress (blake2b-ref.c:207 @ 94a2)
